ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE
"10299","32","80.84","1","2586.88","2004-09-30","Shipped","3","9","2004","Classic Cars","80","S24_4620","Toys of Finland, Co.","90-224 8555","Keskuskatu 45",\N,"Helsinki",\N,"21240","Finland","EMEA","Karttunen","Matti","Small"
"10114","32","100","7","3667.52","2003-04-01","Shipped","2","4","2003","Trucks and Buses","96","S32_1268","La Corne D'abondance, Co.","(1) 42.34.2555","265, boulevard Charonne",\N,"Paris",\N,"75012","France","EMEA","Bertrand","Marie","Medium"
"10126","43","96.31","3","4141.33","2003-05-28","Shipped","2","5","2003","Trucks and Buses","96","S32_1268","Corrida Auto Replicas, Ltd","(91) 555 22 82","C/ Araquil, 67",\N,"Madrid",\N,"28023","Spain","EMEA","Sommer","Mart¡n","Medium"
"10140","26","100","3","2829.58","2003-07-24","Shipped","3","7","2003","Trucks and Buses","96","S32_1268","Technics Stores Inc.","6505556809","9408 Furth Circle",\N,"Burlingame","CA","94217","USA",\N,"Hirano","Juri","Small"
"10151","27","100","10","3068.55","2003-09-21","Shipped","3","9","2003","Trucks and Buses","96","S32_1268","Oulu Toy Supplies, Inc.","981-443655","Torikatu 38",\N,"Oulu",\N,"90110","Finland","EMEA","Koskitalo","Pirkko","Medium"
"10245","37","100","1","4133.64","2004-05-04","Shipped","2","5","2004","Trucks and Buses","96","S32_1268","Super Scale Inc.","2035559545","567 North Pendale Street",\N,"New Haven","CT","97823","USA",\N,"Murphy","Leslie","Medium"
"10259","45","86.68","11","3900.6","2004-06-15","Shipped","2","6","2004","Trucks and Buses","96","S32_1268","Handji Gifts& Co","+65 224 1555","Village Close - 106 Linden Road Sandown","2nd Floor","Singapore",\N,"69045","Singapore","APAC","Victorino","Wendy","Medium"
"10270","32","85.72","1","2743.04","2004-07-19","Shipped","3","7","2004","Trucks and Buses","96","S32_1268","Souveniers And Things Co.","+61 2 9495 8555","Monitor Money Building, 815 Pacific Hwy","Level 6","Chatswood","NSW","2067","Australia","APAC","Huxley","Adrian","Small"
"10281","29","82.83","8","2402.07","2004-08-19","Shipped","3","8","2004","Trucks and Buses","96","S32_1268","Diecast Classics Inc.","2155551555","7586 Pompton St.",\N,"Allentown","PA","70267","USA",\N,"Yu","Kyung","Small"
"10291","26","83.79","3","2178.54","2004-09-08","Shipped","3","9","2004","Trucks and Buses","96","S32_1268","Scandinavian Gift Ideas","0695-34 6555","?kergatan 24",\N,"Boras",\N,"S-844 67","Sweden","EMEA","Larsson","Maria","Small"
"10411","26","100","1","2904.72","2005-05-01","Shipped","2","5","2005","Trucks and Buses","96","S32_1268","Quebec Home Shopping Network","(514) 555-8054","43 rue St. Laurent",\N,"Montreal","Quebec","H1J 1C3","Canada",\N,"Fresnisre","Jean","Small"
"10425","41","86.68","11","3553.88","2005-05-31","In Process","2","5","2005","Trucks and Buses","96","S32_1268","La Rochelle Gifts","40.67.8555","67, rue des Cinquante Otages",\N,"Nantes",\N,"44000","France","EMEA","Labrune","Janine","Medium"
"10120","22","100","6","2461.36","2003-04-29","Shipped","2","4","2003","Motorcycles","99","S32_1374","Australian Collectors, Co.","03 9520 4555","636 St Kilda Road","Level 3","Melbourne","Victoria","3004","Australia","APAC","Ferguson","Peter","Small"
"10133","23","100","1","2642.01","2003-06-27","Shipped","2","6","2003","Motorcycles","99","S32_1374","Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86",\N,"Madrid",\N,"28034","Spain","EMEA","Freyre","Diego","Small"
"10145","33","93.9","12","3098.7","2003-08-25","Shipped","3","8","2003","Motorcycles","99","S32_1374","Toys4GrownUps.com","6265557265","78934 Hillside Dr.",\N,"Pasadena","CA","90003","USA",\N,"Young","Julie","Medium"
"10235","41","100","1","4177.49","2004-04-02","Shipped","2","4","2004","Motorcycles","99","S32_1374","Royal Canadian Collectables, Ltd.","(604) 555-4555","23 Tsawassen Blvd.",\N,"Tsawassen","BC","T2F 8M4","Canada",\N,"Lincoln","Elizabeth","Medium"
"10250","31","100","2","3282.28","2004-05-11","Shipped","2","5","2004","Motorcycles","99","S32_1374","The Sharp Gifts Warehouse","4085553659","3086 Ingle Ln.",\N,"San Jose","CA","94217","USA",\N,"Frick","Sue","Medium"
"10263","31","79.91","8","2477.21","2004-06-28","Shipped","2","6","2004","Motorcycles","99","S32_1374","Gift Depot Inc.","2035552570","25593 South Bay Ln.",\N,"Bridgewater","CT","97562","USA",\N,"King","Julie","Small"
"10275","23","81.91","7","1883.93","2004-07-23","Shipped","3","7","2004","Motorcycles","99","S32_1374","La Rochelle Gifts","40.67.8555","67, rue des Cinquante Otages",\N,"Nantes",\N,"44000","France","EMEA","Labrune","Janine","Small"
"10285","37","98.89","12","3658.93","2004-08-27","Shipped","3","8","2004","Motorcycles","99","S32_1374","Marta's Replicas Co.","6175558555","39323 Spinnaker Dr.",\N,"Cambridge","MA","51247","USA",\N,"Hernandez","Marta","Medium"
"10297","26","100","2","2856.88","2004-09-16","Shipped","3","9","2004","Motorcycles","99","S32_1374","Clover Collections, Co.","+353 1862 1555","25 Maiden Lane","Floor No. 4","Dublin",\N,"2","Ireland","EMEA","Cassidy","Dean","Small"
"10401","49","100","1","4992.61","2005-04-03","On Hold","2","4","2005","Motorcycles","99","S32_1374","Tekni Collectables Inc.","2015559350","7476 Moss Rd.",\N,"Newark","NJ","94019","USA",\N,"Brown","William","Medium"
"10416","45","100","2","4764.6","2005-05-10","Shipped","2","5","2005","Motorcycles","99","S32_1374","L'ordine Souveniers","0522-556555","Strada Provinciale 124",\N,"Reggio Emilia",\N,"42100","Italy","EMEA","Moroni","Maurizio","Medium"
"10122","31","44.66","17","1384.46","2003-05-08","Shipped","2","5","2003","Motorcycles","40","S32_2206","Marseille Mini Autos","91.24.4555","12, rue des Bouchers",\N,"Marseille",\N,"13008","France","EMEA","Lebihan","Laurence","Small"
"10135","33","40.23","14","1327.59","2003-07-02","Shipped","3","7","2003","Motorcycles","40","S32_2206","Mini Gifts Distributors Ltd.","4155551450","5677 Strong St.",\N,"San Rafael","CA","97562","USA",\N,"Nelson","Valarie","Small"
"10145","31","35.8","1","1109.8","2003-08-25","Shipped","3","8","2003","Motorcycles","40","S32_2206","Toys4GrownUps.com","6265557265","78934 Hillside Dr.",\N,"Pasadena","CA","90003","USA",\N,"Young","Julie","Small"
"10237","26","40.23","2","1045.98","2004-04-05","Shipped","2","4","2004","Motorcycles","40","S32_2206","Vitachrome Inc.","2125551500","2678 Kingston Rd.","Suite 101","NYC","NY","10022","USA",\N,"Frick","Michael","Small"
"10252","36","48.28","6","1738.08","2004-05-26","Shipped","2","5","2004","Motorcycles","40","S32_2206","Auto Canal Petit","(1) 47.55.6555","25, rue Lauriston",\N,"Paris",\N,"75016","France","EMEA","Perrier","Dominique","Small"
"10264","20","32.59","4","651.8","2004-06-30","Shipped","2","6","2004","Motorcycles","40","S32_2206","Gifts4AllAges.com","6175559555","8616 Spinnaker Dr.",\N,"Boston","MA","51003","USA",\N,"Yoshido","Juri","Small"
"10276","27","36.61","10","988.47","2004-08-02","Shipped","3","8","2004","Motorcycles","40","S32_2206","Online Mini Collectables","6175557555","7635 Spinnaker Dr.",\N,"Brickhaven","MA","58339","USA",\N,"Barajas","Miguel","Small"
"10285","37","41.03","1","1518.11","2004-08-27","Shipped","3","8","2004","Motorcycles","40","S32_2206","Marta's Replicas Co.","6175558555","39323 Spinnaker Dr.",\N,"Cambridge","MA","51247","USA",\N,"Hernandez","Marta","Small"
"10299","24","42.24","4","1013.76","2004-09-30","Shipped","3","9","2004","Motorcycles","40","S32_2206","Toys of Finland, Co.","90-224 8555","Keskuskatu 45",\N,"Helsinki",\N,"21240","Finland","EMEA","Karttunen","Matti","Small"
"10403","30","40.23","2","1206.9","2005-04-08","Shipped","2","4","2005","Motorcycles","40","S32_2206","UK Collectables, Ltd.","(171) 555-2282","Berkeley Gardens 12  Brewery",\N,"Liverpool",\N,"WX1 6LT","UK","EMEA","Devon","Elizabeth","Small"
"10114","28","55.73","2","1560.44","2003-04-01","Shipped","2","4","2003","Trucks and Buses","54","S32_2509","La Corne D'abondance, Co.","(1) 42.34.2555","265, boulevard Charonne",\N,"Paris",\N,"75012","France","EMEA","Bertrand","Marie","Small"
"10127","45","51.95","13","2337.75","2003-06-03","Shipped","2","6","2003","Trucks and Buses","54","S32_2509","Muscle Machine Inc","2125557413","4092 Furth Circle","Suite 400","NYC","NY","10022","USA",\N,"Young","Jeff","Small"
"10141","24","45.99","7","1103.76","2003-08-01","Shipped","3","8","2003","Trucks and Buses","54","S32_2509","Suominen Souveniers","+358 9 8045 555","Software Engineering Center, SEC Oy",\N,"Espoo",\N,"FIN-02271","Finland","EMEA","Suominen","Kalle","Small"
"10151","41","63.85","5","2617.85","2003-09-21","Shipped","3","9","2003","Trucks and Buses","54","S32_2509","Oulu Toy Supplies, Inc.","981-443655","Torikatu 38",\N,"Oulu",\N,"90110","Finland","EMEA","Koskitalo","Pirkko","Small"
"10246","35","48.7","7","1704.5","2004-05-05","Shipped","2","5","2004","Trucks and Buses","54","S32_2509","Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86",\N,"Madrid",\N,"28034","Spain","EMEA","Freyre","Diego","Small"
"10259","40","43.83","6","1753.2","2004-06-15","Shipped","2","6","2004","Trucks and Buses","54","S32_2509","Handji Gifts& Co","+65 224 1555","Village Close - 106 Linden Road Sandown","2nd Floor","Singapore",\N,"69045","Singapore","APAC","Victorino","Wendy","Small"
"10271","35","47.62","7","1666.7","2004-07-20","Shipped","3","7","2004","Trucks and Buses","54","S32_2509","Mini Gifts Distributors Ltd.","4155551450","5677 Strong St.",\N,"San Rafael","CA","97562","USA",\N,"Nelson","Valarie","Small"
"10281","31","55.19","3","1710.89","2004-08-19","Shipped","3","8","2004","Trucks and Buses","54","S32_2509","Diecast Classics Inc.","2155551555","7586 Pompton St.",\N,"Allentown","PA","70267","USA",\N,"Yu","Kyung","Small"
"10292","50","46.53","10","2326.5","2004-09-08","Shipped","3","9","2004","Trucks and Buses","54","S32_2509","Land of Toys Inc.","2125557818","897 Long Airport Avenue",\N,"NYC","NY","10022","USA",\N,"Yu","Kwai","Small"
"10412","19","48.7","7","925.3","2005-05-03","Shipped","2","5","2005","Trucks and Buses","54","S32_2509","Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86",\N,"Madrid",\N,"28034","Spain","EMEA","Freyre","Diego","Small"
"10425","11","43.83","6","482.13","2005-05-31","In Process","2","5","2005","Trucks and Buses","54","S32_2509","La Rochelle Gifts","40.67.8555","67, rue des Cinquante Otages",\N,"Nantes",\N,"44000","France","EMEA","Labrune","Janine","Small"
"10116","27","63.38","1","1711.26","2003-04-11","Shipped","2","4","2003","Trains","62","S32_3207","Royale Belge","(071) 23 67 2555","Boulevard Tirou, 255",\N,"Charleroi",\N,"B-6000","Belgium","EMEA","Cartrain","Pascale","Small"
"10127","29","70.84","6","2054.36","2003-06-03","Shipped","2","6","2003","Trains","62","S32_3207","Muscle Machine Inc","2125557413","4092 Furth Circle","Suite 400","NYC","NY","10022","USA",\N,"Young","Jeff","Small"
"10142","42","74.57","16","3131.94","2003-08-08","Shipped","3","8","2003","Trains","62","S32_3207","Mini Gifts Distributors Ltd.","4155551450","5677 Strong St.",\N,"San Rafael","CA","97562","USA",\N,"Nelson","Valarie","Medium"
"10152","33","50.95","2","1681.35","2003-09-25","Shipped","3","9","2003","Trains","62","S32_3207","Australian Gift Network, Co","61-7-3844-6555","31 Duncan St. West End",\N,"South Brisbane","Queensland","4101","Australia","APAC","Calaghan","Tony","Small"
"10247","40","49.71","6","1988.4","2004-05-05","Shipped","2","5","2004","Trains","62","S32_3207","Suominen Souveniers","+358 9 8045 555","Software Engineering Center, SEC Oy",\N,"Espoo",\N,"FIN-02271","Finland","EMEA","Suominen","Kalle","Small"
"10272","45","64.63","6","2908.35","2004-07-20","Shipped","3","7","2004","Trains","62","S32_3207","Diecast Classics Inc.","2155551555","7586 Pompton St.",\N,"Allentown","PA","70267","USA",\N,"Yu","Kyung","Small"
"10282","36","59.65","9","2147.4","2004-08-20","Shipped","3","8","2004","Trains","62","S32_3207","Mini Gifts Distributors Ltd.","4155551450","5677 Strong St.",\N,"San Rafael","CA","97562","USA",\N,"Nelson","Valarie","Small"
"10292","31","67.73","3","2099.63","2004-09-08","Shipped","3","9","2004","Trains","62","S32_3207","Land of Toys Inc.","2125557818","897 Long Airport Avenue",\N,"NYC","NY","10022","USA",\N,"Yu","Kwai","Small"
"10413","24","49.71","6","1193.04","2005-05-05","Shipped","2","5","2005","Trains","62","S32_3207","Gift Depot Inc.","2035552570","25593 South Bay Ln.",\N,"Bridgewater","CT","97562","USA",\N,"King","Julie","Small"
"10126","26","62.7","7","1630.2","2003-05-28","Shipped","2","5","2003","Trucks and Buses","64","S32_3522","Corrida Auto Replicas, Ltd","(91) 555 22 82","C/ Araquil, 67",\N,"Madrid",\N,"28023","Spain","EMEA","Sommer","Mart¡n","Small"
"10140","28","60.76","7","1701.28","2003-07-24","Shipped","3","7","2003","Trucks and Buses","64","S32_3522","Technics Stores Inc.","6505556809","9408 Furth Circle",\N,"Burlingame","CA","94217","USA",\N,"Hirano","Juri","Small"
"10150","49","58.18","4","2850.82","2003-09-19","Shipped","3","9","2003","Trucks and Buses","64","S32_3522","Dragon Souveniers, Ltd.","+65 221 7555","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",\N,"Singapore",\N,"79903","Singapore","Japan","Natividad","Eric","Small"
"10245","44","69.16","5","3043.04","2004-05-04","Shipped","2","5","2004","Trucks and Buses","64","S32_3522","Super Scale Inc.","2035559545","567 North Pendale Street",\N,"New Haven","CT","97823","USA",\N,"Murphy","Leslie","Medium"
"10258","20","61.41","2","1228.2","2004-06-15","Shipped","2","6","2004","Trucks and Buses","64","S32_3522","Tokyo Collectables, Ltd","+81 3 3584 0555","2-2-8 Roppongi",\N,"Minato-ku","Tokyo","106-0032","Japan","Japan","Shimamura","Akiko","Small"
"10270","21","63.35","5","1330.35","2004-07-19","Shipped","3","7","2004","Trucks and Buses","64","S32_3522","Souveniers And Things Co.","+61 2 9495 8555","Monitor Money Building, 815 Pacific Hwy","Level 6","Chatswood","NSW","2067","Australia","APAC","Huxley","Adrian","Small"
"10281","36","77.57","12","2792.52","2004-08-19","Shipped","3","8","2004","Trucks and Buses","64","S32_3522","Diecast Classics Inc.","2155551555","7586 Pompton St.",\N,"Allentown","PA","70267","USA",\N,"Yu","Kyung","Small"
"10291","32","71.75","7","2296","2004-09-08","Shipped","3","9","2004","Trucks and Buses","64","S32_3522","Scandinavian Gift Ideas","0695-34 6555","?kergatan 24",\N,"Boras",\N,"S-844 67","Sweden","EMEA","Larsson","Maria","Small"
"10411","27","69.16","5","1867.32","2005-05-01","Shipped","2","5","2005","Trucks and Buses","64","S32_3522","Quebec Home Shopping Network","(514) 555-8054","43 rue St. Laurent",\N,"Montreal","Quebec","H1J 1C3","Canada",\N,"Fresnisre","Jean","Small"
"10424","44","61.41","2","2702.04","2005-05-31","In Process","2","5","2005","Trucks and Buses","64","S32_3522","Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86",\N,"Madrid",\N,"28034","Spain","EMEA","Freyre","Diego","Small"
"10120","29","72.23","11","2094.67","2003-04-29","Shipped","2","4","2003","Vintage Cars","68","S32_4289","Australian Collectors, Co.","03 9520 4555","636 St Kilda Road","Level 3","Melbourne","Victoria","3004","Australia","APAC","Ferguson","Peter","Small"
"10133","49","57.1","6","2797.9","2003-06-27","Shipped","2","6","2003","Vintage Cars","68","S32_4289","Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86",\N,"Madrid",\N,"28034","Spain","EMEA","Freyre","Diego","Small"
"10144","20","81.86","1","1637.2","2003-08-13","Shipped","3","8","2003","Vintage Cars","68","S32_4289","Royale Belge","(071) 23 67 2555","Boulevard Tirou, 255",\N,"Charleroi",\N,"B-6000","Belgium","EMEA","Cartrain","Pascale","Small"
"10235","34","77.73","6","2642.82","2004-04-02","Shipped","2","4","2004","Vintage Cars","68","S32_4289","Royal Canadian Collectables, Ltd.","(604) 555-4555","23 Tsawassen Blvd.",\N,"Tsawassen","BC","T2F 8M4","Canada",\N,"Lincoln","Elizabeth","Small"
"10250","50","61.22","7","3061","2004-05-11","Shipped","2","5","2004","Vintage Cars","68","S32_4289","The Sharp Gifts Warehouse","4085553659","3086 Ingle Ln.",\N,"San Jose","CA","94217","USA",\N,"Frick","Sue","Medium"
"10262","40","79.11","2","3164.4","2004-06-24","Cancelled","2","6","2004","Vintage Cars","68","S32_4289","Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86",\N,"Madrid",\N,"28034","Spain","EMEA","Freyre","Diego","Medium"
"10275","28","63.97","12","1791.16","2004-07-23","Shipped","3","7","2004","Vintage Cars","68","S32_4289","La Rochelle Gifts","40.67.8555","67, rue des Cinquante Otages",\N,"Nantes",\N,"44000","France","EMEA","Labrune","Janine","Small"
"10284","50","81.86","4","4093","2004-08-21","Shipped","3","8","2004","Vintage Cars","68","S32_4289","Norway Gifts By Mail, Co.","+47 2212 1555","Drammensveien 126 A, PB 744 Sentrum",\N,"Oslo",\N,"N 0106","Norway","EMEA","Klaeboe","Jan","Medium"
"10297","28","79.8","7","2234.4","2004-09-16","Shipped","3","9","2004","Vintage Cars","68","S32_4289","Clover Collections, Co.","+353 1862 1555","25 Maiden Lane","Floor No. 4","Dublin",\N,"2","Ireland","EMEA","Cassidy","Dean","Small"
"10401","62","77.73","6","4819.26","2005-04-03","On Hold","2","4","2005","Vintage Cars","68","S32_4289","Tekni Collectables Inc.","2015559350","7476 Moss Rd.",\N,"Newark","NJ","94019","USA",\N,"Brown","William","Medium"
"10416","26","61.22","7","1591.72","2005-05-10","Shipped","2","5","2005","Vintage Cars","68","S32_4289","L'ordine Souveniers","0522-556555","Strada Provinciale 124",\N,"Reggio Emilia",\N,"42100","Italy","EMEA","Moroni","Maurizio","Small"
"10121","25","86.74","3","2168.5","2003-05-07","Shipped","2","5","2003","Motorcycles","102","S32_4485","Reims Collectables","26.47.1555","59 rue de l'Abbaye",\N,"Reims",\N,"51100","France","EMEA","Henriot","Paul","Small"
"10135","30","89.8","17","2694","2003-07-02","Shipped","3","7","2003","Motorcycles","102","S32_4485","Mini Gifts Distributors Ltd.","4155551450","5677 Strong St.",\N,"San Rafael","CA","97562","USA",\N,"Nelson","Valarie","Small"
"10145","27","100","4","3251.34","2003-08-25","Shipped","3","8","2003","Motorcycles","102","S32_4485","Toys4GrownUps.com","6265557265","78934 Hillside Dr.",\N,"Pasadena","CA","90003","USA",\N,"Young","Julie","Medium"
"10237","27","100","5","3113.64","2004-04-05","Shipped","2","4","2004","Motorcycles","102","S32_4485","Vitachrome Inc.","2125551500","2678 Kingston Rd.","Suite 101","NYC","NY","10022","USA",\N,"Frick","Michael","Medium"
"10252","25","100","9","2832","2004-05-26","Shipped","2","5","2004","Motorcycles","102","S32_4485","Auto Canal Petit","(1) 47.55.6555","25, rue Lauriston",\N,"Paris",\N,"75016","France","EMEA","Perrier","Dominique","Small"
"10264","34","97.97","7","3330.98","2004-06-30","Shipped","2","6","2004","Motorcycles","102","S32_4485","Gifts4AllAges.com","6175559555","8616 Spinnaker Dr.",\N,"Boston","MA","51003","USA",\N,"Yoshido","Juri","Medium"
"10276","38","100","13","4304.64","2004-08-02","Shipped","3","8","2004","Motorcycles","102","S32_4485","Online Mini Collectables","6175557555","7635 Spinnaker Dr.",\N,"Brickhaven","MA","58339","USA",\N,"Barajas","Miguel","Medium"
"10285","26","100","4","2600.26","2004-08-27","Shipped","3","8","2004","Motorcycles","102","S32_4485","Marta's Replicas Co.","6175558555","39323 Spinnaker Dr.",\N,"Cambridge","MA","51247","USA",\N,"Hernandez","Marta","Small"
"10299","38","100","7","4382.16","2004-09-30","Shipped","3","9","2004","Motorcycles","102","S32_4485","Toys of Finland, Co.","90-224 8555","Keskuskatu 45",\N,"Helsinki",\N,"21240","Finland","EMEA","Karttunen","Matti","Medium"
"10403","45","100","5","5189.4","2005-04-08","Shipped","2","4","2005","Motorcycles","102","S32_4485","UK Collectables, Ltd.","(171) 555-2282","Berkeley Gardens 12  Brewery",\N,"Liverpool",\N,"WX1 6LT","UK","EMEA","Devon","Elizabeth","Medium"
"10120","49","50.62","12","2480.38","2003-04-29","Shipped","2","4","2003","Vintage Cars","43","S50_1341","Australian Collectors, Co.","03 9520 4555","636 St Kilda Road","Level 3","Melbourne","Victoria","3004","Australia","APAC","Ferguson","Peter","Small"
"10133","27","50.19","7","1355.13","2003-06-27","Shipped","2","6","2003","Vintage Cars","43","S50_1341","Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86",\N,"Madrid",\N,"28034","Spain","EMEA","Freyre","Diego","Small"
"10143","34","36.66","1","1246.44","2003-08-10","Shipped","3","8","2003","Vintage Cars","43","S50_1341","Mini Creations Ltd.","5085559555","4575 Hillside Dr.",\N,"New Bedford","MA","50553","USA",\N,"Tam","Wing C","Small"
"10235","41","35.35","7","1449.35","2004-04-02","Shipped","2","4","2004","Vintage Cars","43","S50_1341","Royal Canadian Collectables, Ltd.","(604) 555-4555","23 Tsawassen Blvd.",\N,"Tsawassen","BC","T2F 8M4","Canada",\N,"Lincoln","Elizabeth","Small"
"10250","36","51.93","8","1869.48","2004-05-11","Shipped","2","5","2004","Vintage Cars","43","S50_1341","The Sharp Gifts Warehouse","4085553659","3086 Ingle Ln.",\N,"San Jose","CA","94217","USA",\N,"Frick","Sue","Small"
"10262","49","37.97","3","1860.53","2004-06-24","Cancelled","2","6","2004","Vintage Cars","43","S50_1341","Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86",\N,"Madrid",\N,"28034","Spain","EMEA","Freyre","Diego","Small"
"10275","38","45.39","13","1724.82","2004-07-23","Shipped","3","7","2004","Vintage Cars","43","S50_1341","La Rochelle Gifts","40.67.8555","67, rue des Cinquante Otages",\N,"Nantes",\N,"44000","France","EMEA","Labrune","Janine","Small"
"10284","33","51.93","5","1713.69","2004-08-21","Shipped","3","8","2004","Vintage Cars","43","S50_1341","Norway Gifts By Mail, Co.","+47 2212 1555","Drammensveien 126 A, PB 744 Sentrum",\N,"Oslo",\N,"N 0106","Norway","EMEA","Klaeboe","Jan","Small"
"10296","26","48.44","1","1259.44","2004-09-15","Shipped","3","9","2004","Vintage Cars","43","S50_1341","Bavarian Collectables Imports, Co.","+49 89 61 08 9555","Hansastr. 15",\N,"Munich",\N,"80686","Germany","EMEA","Donnermeyer","Michael","Small"
"10401","56","35.35","7","1979.6","2005-04-03","On Hold","2","4","2005","Vintage Cars","43","S50_1341","Tekni Collectables Inc.","2015559350","7476 Moss Rd.",\N,"Newark","NJ","94019","USA",\N,"Brown","William","Small"
"10416","37","51.93","8","1921.41","2005-05-10","Shipped","2","5","2005","Vintage Cars","43","S50_1341","L'ordine Souveniers","0522-556555","Strada Provinciale 124",\N,"Reggio Emilia",\N,"42100","Italy","EMEA","Moroni","Maurizio","Small"
"10115","27","100","3","2843.91","2003-04-04","Shipped","2","4","2003","Trucks and Buses","115","S50_1392","Classic Legends Inc.","2125558493","5905 Pompton St.","Suite 750","NYC","NY","10022","USA",\N,"Hernandez","Maria","Small"
"10127","46","100","9","6176.42","2003-06-03","Shipped","2","6","2003","Trucks and Buses","115","S50_1392","Muscle Machine Inc","2125557413","4092 Furth Circle","Suite 400","NYC","NY","10022","USA",\N,"Young","Jeff","Medium"
"10141","44","100","3","5500.44","2003-08-01","Shipped","3","8","2003","Trucks and Buses","115","S50_1392","Suominen Souveniers","+358 9 8045 555","Software Engineering Center, SEC Oy",\N,"Espoo",\N,"FIN-02271","Finland","EMEA","Suominen","Kalle","Medium"
"10151","26","100","1","3220.1","2003-09-21","Shipped","3","9","2003","Trucks and Buses","115","S50_1392","Oulu Toy Supplies, Inc.","981-443655","Torikatu 38",\N,"Oulu",\N,"90110","Finland","EMEA","Koskitalo","Pirkko","Medium"
"10246","22","100","3","2928.42","2004-05-05","Shipped","2","5","2004","Trucks and Buses","115","S50_1392","Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86",\N,"Madrid",\N,"28034","Spain","EMEA","Freyre","Diego","Small"
"10259","29","100","2","3054.57","2004-06-15","Shipped","2","6","2004","Trucks and Buses","115","S50_1392","Handji Gifts& Co","+65 224 1555","Village Close - 106 Linden Road Sandown","2nd Floor","Singapore",\N,"69045","Singapore","APAC","Victorino","Wendy","Medium"
"10271","34","98.39","3","3345.26","2004-07-20","Shipped","3","7","2004","Trucks and Buses","115","S50_1392","Mini Gifts Distributors Ltd.","4155551450","5677 Strong St.",\N,"San Rafael","CA","97562","USA",\N,"Nelson","Valarie","Medium"
"10282","38","100","12","4310.72","2004-08-20","Shipped","3","8","2004","Trucks and Buses","115","S50_1392","Mini Gifts Distributors Ltd.","4155551450","5677 Strong St.",\N,"San Rafael","CA","97562","USA",\N,"Nelson","Valarie","Medium"
"10292","41","100","6","4983.14","2004-09-08","Shipped","3","9","2004","Trucks and Buses","115","S50_1392","Land of Toys Inc.","2125557818","897 Long Airport Avenue",\N,"NYC","NY","10022","USA",\N,"Yu","Kwai","Medium"
"10412","26","100","3","3460.86","2005-05-03","Shipped","2","5","2005","Trucks and Buses","115","S50_1392","Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86",\N,"Madrid",\N,"28034","Spain","EMEA","Freyre","Diego","Medium"
"10425","18","100","2","1895.94","2005-05-31","In Process","2","5","2005","Trucks and Buses","115","S50_1392","La Rochelle Gifts","40.67.8555","67, rue des Cinquante Otages",\N,"Nantes",\N,"44000","France","EMEA","Labrune","Janine","Small"
"10117","21","49.21","11","1033.41","2003-04-16","Shipped","2","4","2003","Trains","58","S50_1514","Dragon Souveniers, Ltd.","+65 221 7555","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",\N,"Singapore",\N,"79903","Singapore","Japan","Natividad","Eric","Small"
"10127","46","69.12","4","3179.52","2003-06-03","Shipped","2","6","2003","Trains","58","S50_1514","Muscle Machine Inc","2125557413","4092 Furth Circle","Suite 400","NYC","NY","10022","USA",\N,"Young","Jeff","Medium"
"10142","42","49.79","14","2091.18","2003-08-08","Shipped","3","8","2003","Trains","58","S50_1514","Mini Gifts Distributors Ltd.","4155551450","5677 Strong St.",\N,"San Rafael","CA","97562","USA",\N,"Nelson","Valarie","Small"
"10153","31","57.41","13","1779.71","2003-09-28","Shipped","3","9","2003","Trains","58","S50_1514","Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86",\N,"Madrid",\N,"28034","Spain","EMEA","Freyre","Diego","Small"
"10247","49","63.85","4","3128.65","2004-05-05","Shipped","2","5","2004","Trains","58","S50_1514","Suominen Souveniers","+358 9 8045 555","Software Engineering Center, SEC Oy",\N,"Espoo",\N,"FIN-02271","Finland","EMEA","Suominen","Kalle","Medium"
"10272","43","56.82","4","2443.26","2004-07-20","Shipped","3","7","2004","Trains","58","S50_1514","Diecast Classics Inc.","2155551555","7586 Pompton St.",\N,"Allentown","PA","70267","USA",\N,"Yu","Kyung","Small"
"10282","37","66.78","7","2470.86","2004-08-20","Shipped","3","8","2004","Trains","58","S50_1514","Mini Gifts Distributors Ltd.","4155551450","5677 Strong St.",\N,"San Rafael","CA","97562","USA",\N,"Nelson","Valarie","Small"
